month,day,hour,usage
6,24,16,1.127
6,24,17,0.947
6,24,18,0.986
6,24,19,2.529
6,24,20,2.334
6,24,21,2.686
6,24,22,2.624
6,24,23,2.293
6,25,0,1.568
6,25,1,1.189
6,25,2,3.118
6,25,3,4.312
6,25,4,4.225
6,25,5,2.413
6,25,6,1.358
6,25,7,1.018
6,25,8,0.303
6,25,9,0.249
6,25,10,0.189
6,25,11,0.229
6,25,12,0.292
6,25,13,0.395
6,25,14,0.592
6,25,15,0.897
6,25,16,1.093
6,25,17,1.042
6,25,18,1.253
6,25,19,1.781
6,25,20,1.661
6,25,21,1.982
6,25,22,1.958
6,25,23,2.613
6,26,0,2.293
6,26,1,1.144
6,26,2,4.422
6,26,3,4.339
6,26,4,4.199
6,26,5,2.244
6,26,6,0.866
6,26,7,1.196
6,26,8,0.773
6,26,9,0.841
6,26,10,1.014
6,26,11,1.104
6,26,12,1.502
6,26,13,2.461
6,26,14,1.882
6,26,15,3.381
6,26,16,2.253
6,26,17,3.556
6,26,18,5.59
6,26,19,2.056
6,26,20,2.514
6,26,21,1.505
6,26,22,2.507
6,26,23,2.042
6,27,0,1.996
6,27,1,1.632
6,27,2,1.341
6,27,3,1.226
6,27,4,2.265
6,27,5,2.48
6,27,6,1.083
6,27,7,1.411
6,27,8,0.567
6,27,9,0.537
6,27,10,0.75
6,27,11,1.434
6,27,12,2.648
6,27,13,3.758
6,27,14,3.968
6,27,15,2.594
6,27,16,2.346
6,27,17,0.983
6,27,18,2.339
6,27,19,1.664
6,27,20,1.838
6,27,21,1.878
6,27,22,2.485
6,27,23,2.62
6,28,0,2.289
6,28,1,1.404
6,28,2,1.144
6,28,3,2.582
6,28,4,4.376
6,28,5,2.873
6,28,6,1.034
6,28,7,0.889
6,28,8,0.92
6,28,9,1.671
6,28,10,2.173
6,28,11,2.291
6,28,12,0.399
6,28,13,0.718
6,28,14,1.392
6,28,15,2.005
6,28,16,2.08
6,28,17,2.882
6,28,18,1.784
6,28,19,1.681
6,28,20,2.833
6,28,21,2.294
6,28,22,3.384
6,28,23,2.553
6,29,0,1.411
6,29,1,1.555
6,29,2,1.062
6,29,3,1.101
6,29,4,1.111
6,29,5,2.221
6,29,6,0.987
6,29,7,1.104
6,29,8,1.041
6,29,9,0.653
6,29,10,1.17
6,29,11,2.893
6,29,12,3.085
6,29,13,2.532
6,29,14,3.437
6,29,15,2.705
6,29,16,2.791
6,29,17,2.744
6,29,18,2.146
6,29,19,3.02
6,29,20,2.836
6,29,21,2.091
6,29,22,2.181
6,29,23,2.608
6,30,0,2.112
6,30,1,1.194
6,30,2,1.203
6,30,3,1.282
6,30,4,4.295
6,30,5,2.546
6,30,6,1.404
6,30,7,1.31
6,30,8,0.266
6,30,9,0.331
6,30,10,0.439
6,30,11,0.847
6,30,12,1.224
6,30,13,1.237
6,30,14,1.295
6,30,15,1.181
6,30,16,1.566
6,30,17,1.246
6,30,18,1.857
6,30,19,1.864
6,30,20,2.798
6,30,21,2.296
6,30,22,2.642
6,30,23,2.574
7,1,0,2.53
7,1,1,2.055
7,1,2,2.86
7,1,3,4.425
7,1,4,4.409
7,1,5,2.588
7,1,6,1.258
7,1,7,1.242
7,1,8,0.211
7,1,9,0.219
7,1,10,0.223
7,1,11,0.569
7,1,12,0.997
7,1,13,1.146
7,1,14,1.238
7,1,15,1.424
7,1,16,1.213
7,1,17,1.587
7,1,18,1.918
7,1,19,2.556
7,1,20,3.01
7,1,21,2.931
7,1,22,2.657
7,1,23,2.558
7,2,0,2.517
7,2,1,1.214
7,2,2,2.733
7,2,3,4.402
7,2,4,4.263
7,2,5,2.238
7,2,6,1.25
7,2,7,1.472
7,2,8,1.117
7,2,9,1.071
7,2,10,1.331
7,2,11,2.621
7,2,12,2.558
7,2,13,2.534
7,2,14,2.287
7,2,15,2.891
7,2,16,2.946
7,2,17,2.985
7,2,18,2.924
7,2,19,2.37
7,2,20,2.317
7,2,21,4.094
7,2,22,4.108
7,2,23,2.615
7,3,0,1.586
7,3,1,1.137
7,3,2,1.14
7,3,3,3.789
7,3,4,4.551
7,3,5,2.839
7,3,6,1.219
7,3,7,1.712
7,3,8,0.485
7,3,9,0.537
7,3,10,1.446
7,3,11,3.024
7,3,12,2.148
7,3,13,4.096
7,3,14,2.865
7,3,15,2.853
7,3,16,4.283
7,3,17,5.033
7,3,18,3.092
7,3,19,2.941
7,3,20,1.851
7,3,21,1.266
7,3,22,1.32
7,3,23,2.692
7,4,0,2.427
7,4,1,1.729
7,4,2,1.176
7,4,3,1.137
7,4,4,0.785
7,4,5,0.996
7,4,6,0.645
7,4,7,1.12
7,4,8,2.182
7,4,9,1.266
7,4,10,0.636
7,4,11,1.746
7,4,12,2.109
7,4,13,2.072
7,4,14,2.527
7,4,15,1.758
7,4,16,1.829
7,4,17,1.444
7,4,18,1.594
7,4,19,1.712
7,4,20,1.42
7,4,21,1.282
7,4,22,1.946
7,4,23,3.114
7,5,0,2.59
7,5,1,1.91
7,5,2,1.504
7,5,3,1.044
7,5,4,0.947
7,5,5,0.853
7,5,6,0.841
7,5,7,0.904
7,5,8,0.866
7,5,9,1.388
7,5,10,3.502
7,5,11,2.717
7,5,12,0.47
7,5,13,0.259
7,5,14,0.247
7,5,15,0.237
7,5,16,2.119
7,5,17,3.157
7,5,18,3.003
7,5,19,2.617
7,5,20,2.825
7,5,21,2.122
7,5,22,2.232
7,5,23,2.673
7,6,0,2.49
7,6,1,2.43
7,6,2,2.143
7,6,3,1.434
7,6,4,1.269
7,6,5,1.04
7,6,6,0.801
7,6,7,0.783
7,6,8,0.953
7,6,9,0.99
7,6,10,0.894
7,6,11,0.417
7,6,12,0.646
7,6,13,1.763
7,6,14,2.322
7,6,15,3.063
7,6,16,2.436
7,6,17,4.243
7,6,18,3.175
7,6,19,1.46
7,6,20,2.696
7,6,21,3.922
7,6,22,3.288
7,6,23,2.743
7,7,0,2.69
7,7,1,2.269
7,7,2,1.499
7,7,3,1.553
7,7,4,4.397
7,7,5,2.578
7,7,6,0.946
7,7,7,1.799
7,7,8,1.125
7,7,9,1.368
7,7,10,1.64
7,7,11,2.058
7,7,12,2.916
7,7,13,2.593
7,7,14,1.948
7,7,15,2.893
7,7,16,2.422
7,7,17,2.622
7,7,18,3.288
7,7,19,2.024
7,7,20,0.986
7,7,21,2.629
7,7,22,3.447
7,7,23,3.304
7,8,0,2.461
7,8,1,1.605
7,8,2,1.148
7,8,3,1.287
7,8,4,1.062
7,8,5,1.049
7,8,6,1.118
7,8,7,1.227
7,8,8,1.014
7,8,9,1.263
7,8,10,1.287
7,8,11,2.354
7,8,12,2.08
7,8,13,2.749
7,8,14,2.6
7,8,15,2.137
7,8,16,2.637
7,8,17,2.717
7,8,18,0.646
7,8,19,1.174
7,8,20,2.067
7,8,21,3.154
7,8,22,2.757
7,8,23,2.845
7,9,0,2.0
7,9,1,1.295
7,9,2,1.387
7,9,3,1.112
7,9,4,0.905
7,9,5,0.899
7,9,6,0.494
7,9,7,0.487
7,9,8,0.24
7,9,9,0.227
7,9,10,0.238
7,9,11,0.221
7,9,12,0.479
7,9,13,0.238
7,9,14,0.218
7,9,15,0.238
7,9,16,2.11
7,9,17,2.988
7,9,18,2.68
7,9,19,3.044
7,9,20,3.034
7,9,21,3.331
7,9,22,3.366
7,9,23,2.718
7,10,0,2.612
7,10,1,2.526
7,10,2,1.176
7,10,3,1.038
7,10,4,1.602
7,10,5,2.034
7,10,6,0.282
7,10,7,0.985
7,10,8,0.838
7,10,9,0.971
7,10,10,2.572
7,10,11,2.441
7,10,12,3.801
7,10,13,3.179
7,10,14,3.057
7,10,15,3.154
7,10,16,2.341
7,10,17,2.93
7,10,18,3.08
7,10,19,3.065
7,10,20,4.843
7,10,21,3.667
7,10,22,3.139
7,10,23,1.828
7,11,0,1.495
7,11,1,1.261
7,11,2,1.056
7,11,3,1.075
7,11,4,1.061
7,11,5,1.189
7,11,6,0.408
7,11,7,0.702
7,11,8,0.862
7,11,9,0.622
7,11,10,2.901
7,11,11,2.977
7,11,12,2.546
7,11,13,2.393
7,11,14,2.396
7,11,15,2.573
7,11,16,2.983
7,11,17,4.995
7,11,18,2.988
7,11,19,2.564
7,11,20,3.563
7,11,21,3.704
7,11,22,3.08
7,11,23,2.016
7,12,0,1.562
7,12,1,1.241
7,12,2,1.07
7,12,3,1.144
7,12,4,1.035
7,12,5,1.013
7,12,6,0.999
7,12,7,0.98
7,12,8,0.582
7,12,9,0.365
7,12,10,0.321
7,12,11,1.09
7,12,12,2.151
7,12,13,0.819
7,12,14,1.219
7,12,15,1.909
7,12,16,1.943
7,12,17,2.401
7,12,18,2.958
7,12,19,3.095
7,12,20,3.173
7,12,21,3.112
7,12,22,3.412
7,12,23,3.353
7,13,0,2.028
7,13,1,1.459
7,13,2,1.411
7,13,3,1.206
7,13,4,1.164
7,13,5,1.248
7,13,6,1.063
7,13,7,1.035
7,13,8,0.307
7,13,9,0.336
7,13,10,0.482
7,13,11,2.518
7,13,12,2.612
7,13,13,2.936
7,13,14,0.663
7,13,15,0.99
7,13,16,2.068
7,13,17,2.825
7,13,18,3.193
7,13,19,3.261
7,13,20,3.388
7,13,21,3.015
7,13,22,2.677
7,13,23,2.654
7,14,0,2.601
7,14,1,2.434
7,14,2,1.375
7,14,3,1.317
7,14,4,4.375
7,14,5,2.35
7,14,6,0.427
7,14,7,0.689
7,14,8,0.224
7,14,9,0.224
7,14,10,0.222
7,14,11,0.222
7,14,12,0.353
7,14,13,0.238
7,14,14,0.218
7,14,15,0.23
7,14,16,2.439
7,14,17,2.481
7,14,18,2.968
7,14,19,3.207
7,14,20,3.908
7,14,21,3.239
7,14,22,4.164
7,14,23,2.801
7,15,0,1.953
7,15,1,0.969
7,15,2,0.467
7,15,3,0.778
7,15,4,0.911
7,15,5,0.855
7,15,6,0.754
7,15,7,0.773
7,15,8,0.245
7,15,9,0.228
7,15,10,0.225
7,15,11,0.394
7,15,12,0.649
7,15,13,0.926
7,15,14,0.965
7,15,15,1.467
7,15,16,1.132
7,15,17,1.544
7,15,18,1.391
7,15,19,2.635
7,15,20,3.128
7,15,21,2.235
7,15,22,1.841
7,15,23,3.489
7,16,0,0.777
7,16,1,0.779
7,16,2,0.548
7,16,3,0.691
7,16,4,0.518
7,16,5,0.575
7,16,6,0.661
7,16,7,0.769
7,16,8,0.326
7,16,9,0.291
7,16,10,0.391
7,16,11,0.628
7,16,12,1.189
7,16,13,1.333
7,16,14,1.549
7,16,15,1.399
7,16,16,1.604
7,16,17,1.868
7,16,18,2.401
7,16,19,2.542
7,16,20,3.062
7,16,21,2.618
7,16,22,2.822
7,16,23,2.761
7,17,0,1.775
7,17,1,0.779
7,17,2,0.939
7,17,3,0.847
7,17,4,0.984
7,17,5,0.846
7,17,6,0.861
7,17,7,1.173
7,17,8,1.159
7,17,9,1.697
7,17,10,2.105
7,17,11,2.128
7,17,12,1.967
7,17,13,1.812
7,17,14,2.003
7,17,15,1.938
7,17,16,2.178
7,17,17,1.815
7,17,18,1.996
7,17,19,1.702
7,17,20,1.813
7,17,21,1.501
7,17,22,1.324
7,17,23,0.837
7,18,0,0.763
7,18,1,0.725
7,18,2,0.521
7,18,3,2.61
7,18,4,3.878
7,18,5,2.229
7,18,6,0.503
7,18,7,0.792
7,18,8,1.342
7,18,9,1.786
7,18,10,1.44
7,18,11,1.419
7,18,12,1.684
7,18,13,1.661
7,18,14,1.54
7,18,15,1.795
7,18,16,1.873
7,18,17,2.039
7,18,18,1.783
7,18,19,1.73
7,18,20,1.84
7,18,21,1.483
7,18,22,1.392
7,18,23,0.506
7,19,0,0.519
7,19,1,0.438
7,19,2,0.301
7,19,3,0.539
7,19,4,0.349
7,19,5,0.354
7,19,6,0.33
7,19,7,0.323
7,19,8,0.31
7,19,9,0.585
7,19,10,1.658
7,19,11,1.618
7,19,12,3.825
7,19,13,3.151
7,19,14,4.166
7,19,15,3.708
7,19,16,4.959
7,19,17,3.076
7,19,18,4.663
7,19,19,3.242
7,19,20,2.684
7,19,21,2.632
7,19,22,3.689
7,19,23,1.663
7,20,0,1.072
7,20,1,0.77
7,20,2,0.78
7,20,3,3.952
7,20,4,4.317
7,20,5,2.465
7,20,6,0.569
7,20,7,0.795
7,20,8,2.555
7,20,9,3.292
7,20,10,4.224
7,20,11,4.418
7,20,12,4.126
7,20,13,5.288
7,20,14,4.333
7,20,15,4.287
7,20,16,5.115
7,20,17,4.378
7,20,18,3.01
7,20,19,3.199
7,20,20,3.319
7,20,21,3.195
7,20,22,3.288
7,20,23,1.873
7,21,0,1.745
7,21,1,1.304
7,21,2,1.557
7,21,3,1.204
7,21,4,1.251
7,21,5,1.178
7,21,6,1.34
7,21,7,1.22
7,21,8,0.668
7,21,9,1.003
7,21,10,1.308
7,21,11,1.695
7,21,12,2.63
7,21,13,2.598
7,21,14,2.541
7,21,15,2.905
7,21,16,2.843
7,21,17,2.752
7,21,18,2.928
7,21,19,3.672
7,21,20,3.35
7,21,21,3.489
7,21,22,2.674
7,21,23,1.843
7,22,0,1.265
7,22,1,1.376
7,22,2,3.051
7,22,3,4.189
7,22,4,4.392
7,22,5,2.485
7,22,6,1.034
7,22,7,0.944
7,22,8,0.256
7,22,9,0.335
7,22,10,0.284
7,22,11,0.252
7,22,12,0.467
7,22,13,0.695
7,22,14,0.814
7,22,15,0.266
7,22,16,1.497
7,22,17,2.854
7,22,18,2.929
7,22,19,3.237
7,22,20,3.201
7,22,21,3.205
7,22,22,2.619
7,22,23,2.652
7,23,0,2.214
7,23,1,1.814
7,23,2,1.391
7,23,3,1.071
7,23,4,0.986
7,23,5,1.025
7,23,6,1.176
7,23,7,1.105
7,23,8,0.218
7,23,9,0.211
7,23,10,0.216
7,23,11,0.594
7,23,12,1.322
7,23,13,1.663
7,23,14,2.167
7,23,15,1.613
7,23,16,2.86
7,23,17,2.852
7,23,18,2.883
7,23,19,2.887
7,23,20,3.188
7,23,21,3.267
7,23,22,3.268
7,23,23,2.478
7,24,0,1.712
7,24,1,2.299
7,24,2,4.59
7,24,3,4.591
7,24,4,4.933
7,24,5,2.609
7,24,6,1.438
7,24,7,1.028
7,24,8,1.21
7,24,9,1.364
7,24,10,1.589
7,24,11,1.664
7,24,12,1.365
7,24,13,2.124
7,24,14,2.48
7,24,15,2.207
7,24,16,3.537
7,24,17,4.278
7,24,18,3.924
7,24,19,3.299
7,24,20,4.003
7,24,21,2.98
7,24,22,2.957
7,24,23,1.613
7,25,0,1.254
7,25,1,0.809
7,25,2,0.837
7,25,3,1.217
7,25,4,4.719
7,25,5,2.244
7,25,6,0.75
7,25,7,0.848
7,25,8,0.714
7,25,9,0.924
7,25,10,1.513
7,25,11,2.172
7,25,12,2.458
7,25,13,2.519
7,25,14,2.75
7,25,15,3.43
7,25,16,4.191
7,25,17,4.176
7,25,18,3.802
7,25,19,2.794
7,25,20,3.082
7,25,21,2.871
7,25,22,2.132
7,25,23,1.586
7,26,0,1.293
7,26,1,1.2
7,26,2,1.202
7,26,3,4.199
7,26,4,4.351
7,26,5,2.192
7,26,6,1.051
7,26,7,0.57
7,26,8,0.892
7,26,9,1.071
7,26,10,0.324
7,26,11,1.094
7,26,12,1.862
7,26,13,2.901
7,26,14,2.912
7,26,15,2.952
7,26,16,2.94
7,26,17,2.861
7,26,18,2.41
7,26,19,2.545
7,26,20,2.975
7,26,21,4.031
7,26,22,3.046
7,26,23,1.903
7,27,0,1.495
7,27,1,1.334
7,27,2,1.177
7,27,3,1.375
7,27,4,3.773
7,27,5,2.213
7,27,6,0.86
7,27,7,0.626
7,27,8,0.415
7,27,9,0.841
7,27,10,1.418
7,27,11,1.425
7,27,12,2.521
7,27,13,3.469
7,27,14,3.378
7,27,15,3.633
7,27,16,3.263
7,27,17,5.811
7,27,18,4.651
7,27,19,4.863
7,27,20,3.864
7,27,21,4.919
7,27,22,3.042
7,27,23,2.794
7,28,0,2.565
7,28,1,1.43
7,28,2,1.25
7,28,3,1.143
7,28,4,1.108
7,28,5,1.982
7,28,6,1.154
7,28,7,1.071
7,28,8,0.275
7,28,9,0.261
7,28,10,0.706
7,28,11,1.057
7,28,12,1.407
7,28,13,1.257
7,28,14,1.3
7,28,15,1.791
7,28,16,2.884
7,28,17,2.938
7,28,18,3.188
7,28,19,3.326
7,28,20,3.678
7,28,21,3.446
7,28,22,3.043
7,28,23,2.483
7,29,0,2.332
7,29,1,1.964
7,29,2,3.626
7,29,3,4.64
7,29,4,4.469
7,29,5,2.449
7,29,6,1.301
7,29,7,1.184
7,29,8,0.732
7,29,9,0.738
7,29,10,1.091
7,29,11,1.426
7,29,12,1.757
7,29,13,1.722
7,29,14,2.045
7,29,15,1.664
7,29,16,2.518
7,29,17,2.78
7,29,18,2.869
7,29,19,2.509
7,29,20,3.361
7,29,21,2.918
7,29,22,3.234
7,29,23,2.065
7,30,0,1.17
7,30,1,1.65
7,30,2,4.589
7,30,3,4.373
7,30,4,4.194
7,30,5,2.03
7,30,6,1.172
7,30,7,0.949
7,30,8,0.61
7,30,9,0.773
7,30,10,0.886
7,30,11,1.147
7,30,12,1.497
7,30,13,1.456
7,30,14,1.536
7,30,15,1.633
7,30,16,2.155
7,30,17,2.88
7,30,18,2.973
7,30,19,2.937
7,30,20,3.263
7,30,21,3.108
7,30,22,3.784
7,30,23,3.103
7,31,0,1.86
7,31,1,1.078
7,31,2,2.824
7,31,3,4.469
7,31,4,4.072
7,31,5,2.34
7,31,6,0.961
7,31,7,1.373
7,31,8,0.945
7,31,9,1.151
7,31,10,1.665
7,31,11,1.131
7,31,12,1.344
7,31,13,1.418
7,31,14,1.697
7,31,15,2.03
7,31,16,2.167
7,31,17,2.889
7,31,18,2.863
7,31,19,3.113
7,31,20,3.02
7,31,21,3.034
7,31,22,1.529
7,31,23,1.182
8,1,0,1.287
8,1,1,1.198
8,1,2,0.853
8,1,3,0.959
8,1,4,1.989
8,1,5,2.345
8,1,6,1.277
8,1,7,1.212
8,1,8,1.333
8,1,9,1.397
8,1,10,1.43
8,1,11,1.395
8,1,12,1.983
8,1,13,2.686
8,1,14,1.953
8,1,15,2.168
8,1,16,2.073
8,1,17,3.033
8,1,18,3.787
8,1,19,2.967
8,1,20,2.175
8,1,21,1.888
8,1,22,1.35
8,1,23,1.29
8,2,0,0.961
8,2,1,0.903
8,2,2,0.417
8,2,3,3.326
8,2,4,4.064
8,2,5,2.408
8,2,6,0.526
8,2,7,0.398
8,2,8,0.67
8,2,9,0.959
8,2,10,1.625
8,2,11,1.32
8,2,12,3.047
8,2,13,2.298
8,2,14,1.044
8,2,15,2.145
8,2,16,2.273
8,2,17,2.851
8,2,18,2.996
8,2,19,2.899
8,2,20,2.027
8,2,21,2.104
8,2,22,1.355
8,2,23,1.278
8,3,0,0.852
8,3,1,0.778
8,3,2,0.598
8,3,3,0.539
8,3,4,3.607
8,3,5,1.305
8,3,6,0.484
8,3,7,0.697
8,3,8,0.367
8,3,9,0.54
8,3,10,0.949
8,3,11,1.517
8,3,12,2.05
8,3,13,2.303
8,3,14,2.849
8,3,15,3.073
8,3,16,3.146
8,3,17,3.047
8,3,18,3.135
8,3,19,3.636
8,3,20,3.627
8,3,21,3.091
8,3,22,4.602
8,3,23,1.463
8,4,0,1.342
8,4,1,0.925
8,4,2,1.084
8,4,3,2.851
8,4,4,3.852
8,4,5,2.655
8,4,6,0.968
8,4,7,0.931
8,4,8,0.21
8,4,9,0.218
8,4,10,0.491
8,4,11,0.747
8,4,12,0.952
8,4,13,1.023
8,4,14,1.156
8,4,15,1.237
8,4,16,2.813
8,4,17,2.75
8,4,18,2.787
8,4,19,2.946
8,4,20,3.102
8,4,21,2.93
8,4,22,3.235
8,4,23,2.289
8,5,0,1.352
8,5,1,1.216
8,5,2,2.646
8,5,3,4.188
8,5,4,4.114
8,5,5,2.04
8,5,6,0.811
8,5,7,1.34
8,5,8,0.303
8,5,9,0.23
8,5,10,1.478
8,5,11,1.194
8,5,12,1.743
8,5,13,2.09
8,5,14,1.989
8,5,15,1.613
8,5,16,2.06
8,5,17,2.501
8,5,18,3.201
8,5,19,3.587
8,5,20,3.327
8,5,21,3.362
8,5,22,4.471
8,5,23,3.263
8,6,0,2.433
8,6,1,1.675
8,6,2,1.461
8,6,3,1.231
8,6,4,4.169
8,6,5,1.945
8,6,6,1.288
8,6,7,1.022
8,6,8,0.394
8,6,9,0.715
8,6,10,0.925
8,6,11,1.305
8,6,12,1.539
8,6,13,2.297
8,6,14,2.166
8,6,15,2.377
8,6,16,2.85
8,6,17,2.298
8,6,18,3.07
8,6,19,3.062
8,6,20,3.185
8,6,21,3.091
8,6,22,2.916
8,6,23,2.137
8,7,0,1.579
8,7,1,1.337
8,7,2,1.113
8,7,3,2.283
8,7,4,4.425
8,7,5,2.475
8,7,6,1.045
8,7,7,1.14
8,7,8,0.695
8,7,9,0.739
8,7,10,2.23
8,7,11,2.795
8,7,12,4.085
8,7,13,3.141
8,7,14,3.24
8,7,15,3.329
8,7,16,3.292
8,7,17,3.447
8,7,18,3.89
8,7,19,4.211
8,7,20,3.639
8,7,21,3.239
8,7,22,3.148
8,7,23,2.66
8,8,0,2.063
8,8,1,1.753
8,8,2,1.37
8,8,3,1.676
8,8,4,1.214
8,8,5,1.17
8,8,6,1.001
8,8,7,1.297
8,8,8,0.792
8,8,9,1.645
8,8,10,2.282
8,8,11,2.15
8,8,12,2.486
8,8,13,2.601
8,8,14,2.748
8,8,15,3.016
8,8,16,5.899
8,8,17,5.094
8,8,18,5.104
8,8,19,3.091
8,8,20,3.51
8,8,21,3.152
8,8,22,2.752
8,8,23,2.709
8,9,0,1.849
8,9,1,1.544
8,9,2,2.151
8,9,3,4.805
8,9,4,4.566
8,9,5,2.932
8,9,6,0.949
8,9,7,0.94
8,9,8,0.97
8,9,9,1.782
8,9,10,1.982
8,9,11,2.18
8,9,12,3.331
8,9,13,2.942
8,9,14,2.418
8,9,15,2.942
8,9,16,2.791
8,9,17,3.011
8,9,18,2.996
8,9,19,2.969
8,9,20,2.988
8,9,21,2.895
8,9,22,2.186
8,9,23,1.772
8,10,0,1.428
8,10,1,1.453
8,10,2,1.419
8,10,3,1.202
8,10,4,1.125
8,10,5,2.085
8,10,6,0.91
8,10,7,0.701
8,10,8,1.029
8,10,9,1.535
8,10,10,1.853
8,10,11,2.109
8,10,12,3.401
8,10,13,3.056
8,10,14,2.797
8,10,15,3.043
8,10,16,1.324
8,10,17,1.854
8,10,18,3.226
8,10,19,3.274
8,10,20,3.161
8,10,21,3.141
8,10,22,5.303
8,10,23,3.169
8,11,0,2.724
8,11,1,4.061
8,11,2,1.652
8,11,3,1.381
8,11,4,1.224
8,11,5,1.349
8,11,6,0.985
8,11,7,0.906
8,11,8,0.851
8,11,9,1.156
8,11,10,1.332
8,11,11,1.767
8,11,12,1.834
8,11,13,1.611
8,11,14,2.225
8,11,15,2.001
8,11,16,2.816
8,11,17,2.905
8,11,18,2.555
8,11,19,3.132
8,11,20,3.265
8,11,21,3.105
8,11,22,2.511
8,11,23,1.298
8,12,0,1.152
8,12,1,1.272
8,12,2,1.566
8,12,3,4.552
8,12,4,4.403
8,12,5,2.492
8,12,6,1.516
8,12,7,1.378
8,12,8,0.348
8,12,9,0.561
8,12,10,0.877
8,12,11,1.237
8,12,12,1.491
8,12,13,1.334
8,12,14,1.648
8,12,15,1.494
8,12,16,2.373
8,12,17,2.863
8,12,18,2.652
8,12,19,2.497
8,12,20,3.293
8,12,21,3.505
8,12,22,2.89
8,12,23,2.415
8,13,0,1.581
8,13,1,1.073
8,13,2,1.255
8,13,3,0.759
8,13,4,0.965
8,13,5,0.966
8,13,6,1.033
8,13,7,0.932
8,13,8,0.611
8,13,9,0.778
8,13,10,1.035
8,13,11,1.213
8,13,12,1.323
8,13,13,1.54
8,13,14,1.219
8,13,15,1.595
8,13,16,2.231
8,13,17,2.968
8,13,18,2.793
8,13,19,2.937
8,13,20,3.142
8,13,21,3.379
8,13,22,3.573
8,13,23,2.01
8,14,0,1.302
8,14,1,2.519
8,14,2,4.194
8,14,3,4.27
8,14,4,4.227
8,14,5,2.161
8,14,6,0.585
8,14,7,0.96
8,14,8,0.664
8,14,9,1.274
8,14,10,1.536
8,14,11,2.344
8,14,12,1.871
8,14,13,2.089
8,14,14,2.649
8,14,15,3.136
8,14,16,2.775
8,14,17,3.717
8,14,18,3.516
8,14,19,3.333
8,14,20,3.307
8,14,21,2.923
8,14,22,2.802
8,14,23,2.078
8,15,0,1.667
8,15,1,1.234
8,15,2,1.469
8,15,3,1.068
8,15,4,2.363
8,15,5,2.359
8,15,6,1.102
8,15,7,1.134
8,15,8,0.693
8,15,9,1.046
8,15,10,2.276
8,15,11,2.991
8,15,12,3.17
8,15,13,3.437
8,15,14,2.946
8,15,15,3.716
8,15,16,4.074
8,15,17,3.243
8,15,18,3.547
8,15,19,4.834
8,15,20,4.545
8,15,21,5.187
8,15,22,3.11
8,15,23,2.519
8,16,0,1.276
8,16,1,1.627
8,16,2,1.275
8,16,3,2.676
8,16,4,4.501
8,16,5,2.881
8,16,6,1.448
8,16,7,4.116
8,16,8,2.207
8,16,9,0.814
8,16,10,1.671
8,16,11,1.679
8,16,12,2.304
8,16,13,2.45
8,16,14,2.789
8,16,15,3.026
8,16,16,3.01
8,16,17,3.099
8,16,18,3.272
8,16,19,3.787
8,16,20,3.254
8,16,21,3.396
8,16,22,3.215
8,16,23,2.831
8,17,0,2.431
8,17,1,2.736
8,17,2,2.154
8,17,3,1.618
8,17,4,1.563
8,17,5,1.428
8,17,6,1.013
8,17,7,0.831
8,17,8,0.703
8,17,9,0.626
8,17,10,1.56
8,17,11,2.054
8,17,12,2.19
8,17,13,2.707
8,17,14,3.256
8,17,15,4.586
8,17,16,4.487
8,17,17,3.105
8,17,18,4.802
8,17,19,3.8
8,17,20,3.12
8,17,21,3.034
8,17,22,2.567
8,17,23,1.318
8,18,0,1.525
8,18,1,1.166
8,18,2,3.903
8,18,3,4.654
8,18,4,4.71
8,18,5,2.14
8,18,6,1.178
8,18,7,0.841
8,18,8,0.231
8,18,9,0.228
8,18,10,0.528
8,18,11,0.676
8,18,12,1.147
8,18,13,1.21
8,18,14,1.265
8,18,15,1.32
8,18,16,2.376
8,18,17,3.009
8,18,18,3.226
8,18,19,3.342
8,18,20,3.868
8,18,21,2.845
8,18,22,2.849
8,18,23,2.399
8,19,0,2.161
8,19,1,1.343
8,19,2,2.299
8,19,3,4.651
8,19,4,4.665
8,19,5,2.685
8,19,6,1.034
8,19,7,1.068
8,19,8,0.378
8,19,9,0.514
8,19,10,0.752
8,19,11,0.963
8,19,12,1.534
8,19,13,1.538
8,19,14,1.619
8,19,15,1.533
8,19,16,1.821
8,19,17,1.635
8,19,18,1.942
8,19,19,3.449
8,19,20,3.738
8,19,21,3.103
8,19,22,2.802
8,19,23,1.934
8,20,0,1.586
8,20,1,2.517
8,20,2,4.43
8,20,3,4.491
8,20,4,4.283
8,20,5,2.398
8,20,6,1.189
8,20,7,1.08
8,20,8,0.424
8,20,9,0.347
8,20,10,0.775
8,20,11,1.325
8,20,12,1.755
8,20,13,2.151
8,20,14,2.25
8,20,15,3.469
8,20,16,3.489
8,20,17,3.06
8,20,18,3.179
8,20,19,3.067
8,20,20,3.224
8,20,21,3.518
8,20,22,3.73
8,20,23,2.505
8,21,0,2.658
8,21,1,1.483
8,21,2,1.597
8,21,3,2.694
8,21,4,4.755
8,21,5,2.955
8,21,6,1.205
8,21,7,1.197
8,21,8,0.582
8,21,9,1.069
8,21,10,1.659
8,21,11,2.282
8,21,12,2.203
8,21,13,2.414
8,21,14,3.012
8,21,15,3.034
8,21,16,2.993
8,21,17,3.361
8,21,18,3.349
8,21,19,3.208
8,21,20,3.338
8,21,21,3.88
8,21,22,3.327
